Transaction_ID,Date,Product_EAN,Product_Name,Category,Quantity,Unit_Price,Total_Revenue
TXN-20231131,2023-11-04,34042625132,Nivea Shampoing 250ml,Hygiene,3,7.74,23.22
TXN-20231132,2023-11-03,37086542605,Signal Savon Liquide 400ml,Hygiene,1,7.93,7.93
TXN-20231132,2023-11-03,38429162897,Carrefour Bio Carottes 500g,Fresh Produce,1,4.67,4.67
TXN-20231132,2023-11-03,35419799260,Origine Espagne Pommes 500g,Fresh Produce,1,2.47,2.47
TXN-20231132,2023-11-03,36230952734,Tropicana Soda Pack 6x33cl,Beverages,3,3.42,10.26
TXN-20231132,2023-11-03,31348340675,Origine France Courgettes Vrac,Fresh Produce,3,1.76,5.28
TXN-20231132,2023-11-03,39687084645,Amora Sauce Tomate Tube,Grocery (Dry),1,2.85,2.85
TXN-20231132,2023-11-03,33510102708,Priméale Courgettes 1kg,Fresh Produce,2,1.91,3.82
TXN-20231132,2023-11-03,31634309247,Yoplait Lait Demi-Ecrémé 1L,Dairy,1,2.25,2.25
TXN-20231132,2023-11-03,35350562057,Nivea Savon Liquide 400ml,Hygiene,2,8.96,17.92
TXN-20231132,2023-11-03,33544140865,Dove Dentifrice 400ml,Hygiene,3,5.54,16.62
TXN-20231133,2023-10-18,39856985459,Dove Dentifrice Bio,Hygiene,1,9.32,9.32
TXN-20231133,2023-10-18,37479065536,Maille Pâtes 500g,Grocery (Dry),4,5.85,23.4
TXN-20231133,2023-10-18,36201124893,Pasquier Croissants 500g,Bakery,6,1.6,9.6
TXN-20231133,2023-10-18,33241461487,Boulangerie Loc. Pain de Mie x10,Bakery,1,3.36,3.36
TXN-20231133,2023-10-18,38684567301,Bonduelle Moutarde Tube,Grocery (Dry),2,2.59,5.18
TXN-20231133,2023-10-18,31622374270,Heineken Jus d'Orange Canette 33cl,Beverages,2,2.93,5.86
TXN-20231133,2023-10-18,39110362849,Barilla Riz Basmati Tube,Grocery (Dry),1,5.08,5.08
TXN-20231133,2023-10-18,31243096245,Barilla Haricots Verts 1kg,Grocery (Dry),1,3.7,3.7
TXN-20231133,2023-10-18,38707594619,Oasis Eau Minérale 1L,Beverages,1,5.76,5.76
TXN-20231133,2023-10-18,39341128173,Carrefour Bio Tomates Sachet,Fresh Produce,2,4.75,9.5
TXN-20231133,2023-10-18,31925841112,Colgate Dentifrice 400ml,Hygiene,2,2.94,5.88
TXN-20231133,2023-10-18,32521703485,Cristaline Thé Glacé 1L,Beverages,4,7.8,31.2
TXN-20231133,2023-10-18,39963303355,Bonduelle Riz Basmati Tube,Grocery (Dry),1,2.64,2.64
TXN-20231133,2023-10-18,35381735364,Origine Espagne Bananes 1kg,Fresh Produce,1,3.75,3.75
TXN-20231133,2023-10-18,39401067751,Origine Espagne Tomates 500g,Fresh Produce,1,3.07,3.07
TXN-20231133,2023-10-18,35137048699,La Boulangère Croissants Nature,Bakery,1,3.15,3.15
TXN-20231134,2023-10-23,37869333328,Signal Dentifrice Lot x2,Hygiene,1,6.38,6.38
TXN-20231134,2023-10-23,37479065536,Maille Pâtes 500g,Grocery (Dry),2,5.85,11.7
TXN-20231134,2023-10-23,37869333328,Signal Dentifrice Lot x2,Hygiene,1,6.38,6.38
TXN-20231134,2023-10-23,37508260239,Lustucru Mayonnaise 1kg,Grocery (Dry),1,5.98,5.98
TXN-20231134,2023-10-23,38636527014,Lustucru Haricots Verts Tube,Grocery (Dry),1,0.93,0.93
TXN-20231134,2023-10-23,32451723340,Nutella Moutarde 500g,Grocery (Dry),1,4.37,4.37
TXN-20231134,2023-10-23,33876325915,Boulangerie Loc. Brioche Tranchée Complet,Bakery,1,2.21,2.21
TXN-20231134,2023-10-23,34932168341,Lustucru Haricots Verts Tube,Grocery (Dry),1,3.3,3.3
TXN-20231134,2023-10-23,39224757623,Cristaline Jus d'Orange 1L,Beverages,3,6.22,18.66
TXN-20231134,2023-10-23,31469742821,Lustucru Mayonnaise 500g,Grocery (Dry),1,3.32,3.32
TXN-20231134,2023-10-23,35258923440,Tropicana Soda 1.5L,Beverages,2,0.77,1.54
TXN-20231134,2023-10-23,38196818200,Coca Cola Bière Blonde 1.5L,Beverages,1,1.12,1.12
TXN-20231134,2023-10-23,31217677892,Nutella Moutarde 1kg,Grocery (Dry),1,2.86,2.86
TXN-20231134,2023-10-23,39621886607,Volvic Soda Canette 33cl,Beverages,1,7.28,7.28
TXN-20231134,2023-10-23,36107570150,Harrys Brioche Tranchée 500g,Bakery,1,1.71,1.71
TXN-20231135,2023-10-09,37180617493,Origine France Bananes 500g,Fresh Produce,1,3.81,3.81
TXN-20231135,2023-10-09,31500430089,Nivea Savon Liquide Lot x2,Hygiene,2,3.93,7.86
TXN-20231135,2023-10-09,32869152070,Dove Gel Douche 250ml,Hygiene,1,7.78,7.78
TXN-20231135,2023-10-09,31413616687,Carrefour Bio Lait Demi-Ecrémé 1L,Dairy,1,3.38,3.38
TXN-20231135,2023-10-09,32331627739,Panzani Riz Basmati Tube,Grocery (Dry),1,1.72,1.72
TXN-20231135,2023-10-09,38137390584,Oasis Jus d'Orange Canette 33cl,Beverages,2,5.81,11.62
TXN-20231135,2023-10-09,39221942512,Origine France Courgettes Sachet,Fresh Produce,2,2.54,5.08
TXN-20231135,2023-10-09,38886611602,Priméale Pommes Vrac,Fresh Produce,2,2.07,4.14
TXN-20231135,2023-10-09,31634309247,Yoplait Lait Demi-Ecrémé 1L,Dairy,1,2.25,2.25
TXN-20231135,2023-10-09,34563520421,Cristaline Jus d'Orange Canette 33cl,Beverages,4,4.22,16.88
TXN-20231135,2023-10-09,33788850299,Colgate Savon Liquide 250ml,Hygiene,1,5.62,5.62
TXN-20231135,2023-10-09,38166080536,Président Crème Fraîche x4,Dairy,1,1.73,1.73
TXN-20231135,2023-10-09,38290721923,Carrefour Bio Yaourt Nature 250g,Dairy,1,4.35,4.35
TXN-20231136,2023-11-15,39004339064,Priméale Tomates Sachet,Fresh Produce,6,1.85,11.1
TXN-20231136,2023-11-15,35381735364,Origine Espagne Bananes 1kg,Fresh Produce,1,3.75,3.75
TXN-20231136,2023-11-15,36505826161,Nivea Gel Douche 400ml,Hygiene,1,8.8,8.8
TXN-20231136,2023-11-15,36238458415,Barilla Mayonnaise 1kg,Grocery (Dry),1,1.99,1.99
TXN-20231137,2023-10-12,38707594619,Oasis Eau Minérale 1L,Beverages,1,5.76,5.76
TXN-20231137,2023-10-12,31622374270,Heineken Jus d'Orange Canette 33cl,Beverages,1,2.93,2.93
TXN-20231137,2023-10-12,35981114390,Amora Mayonnaise 500g,Grocery (Dry),1,2.29,2.29
TXN-20231137,2023-10-12,35756705304,Boulangerie Loc. Croissants 500g,Bakery,2,1.52,3.04
TXN-20231137,2023-10-12,33544140865,Dove Dentifrice 400ml,Hygiene,1,5.54,5.54
TXN-20231137,2023-10-12,35056842032,Lustucru Sauce Tomate 1kg,Grocery (Dry),1,5.95,5.95
TXN-20231137,2023-10-12,36927327212,Panzani Haricots Verts 500g,Grocery (Dry),2,4.39,8.78
TXN-20231137,2023-10-12,36415504471,Origine France Pommes 1kg,Fresh Produce,3,4.92,14.76
TXN-20231137,2023-10-12,31701252797,Le Petit Marseillais Gel Douche 250ml,Hygiene,1,9.74,9.74
TXN-20231137,2023-10-12,36696006168,Origine France Pommes 500g,Fresh Produce,1,4.87,4.87
TXN-20231138,2023-10-18,35544562756,Coca Cola Soda Pack 6x33cl,Beverages,1,3.08,3.08
TXN-20231138,2023-10-18,34757734320,Boulangerie Loc. Pains au Chocolat Complet,Bakery,1,1.92,1.92
TXN-20231138,2023-10-18,32705569110,Origine France Carottes 500g,Fresh Produce,1,1.79,1.79
TXN-20231138,2023-10-18,35381735364,Origine Espagne Bananes 1kg,Fresh Produce,1,3.75,3.75
TXN-20231138,2023-10-18,37583560088,Cristaline Thé Glacé Pack 6x33cl,Beverages,2,2.22,4.44
TXN-20231138,2023-10-18,31388602067,Carrefour Bio Mozzarella 1L,Dairy,1,1.89,1.89
TXN-20231138,2023-10-18,33788850299,Colgate Savon Liquide 250ml,Hygiene,1,5.62,5.62
TXN-20231138,2023-10-18,38430919006,Panzani Riz Basmati Tube,Grocery (Dry),1,2.83,2.83
TXN-20231138,2023-10-18,34341658676,Harrys Croissants x6,Bakery,1,2.1,2.1
TXN-20231138,2023-10-18,32326799182,Evian Jus d'Orange Canette 33cl,Beverages,6,2.47,14.82
TXN-20231138,2023-10-18,35540466839,Yoplait Beurre Doux 1L,Dairy,1,3.99,3.99
TXN-20231138,2023-10-18,33701112793,Cristaline Soda Canette 33cl,Beverages,1,3.54,3.54
TXN-20231138,2023-10-18,39825019371,Nivea Savon Liquide 400ml,Hygiene,1,9.3,9.3
TXN-20231138,2023-10-18,33793057972,Colgate Shampoing 400ml,Hygiene,1,7.86,7.86
TXN-20231138,2023-10-18,31897570663,Signal Shampoing Lot x2,Hygiene,1,7.41,7.41
TXN-20231139,2023-10-07,33296730111,Le Petit Marseillais Dentifrice Lot x2,Hygiene,1,9.14,9.14
TXN-20231139,2023-10-07,35657440275,Carrefour Bio Tomates 1kg,Fresh Produce,1,4.7,4.7
TXN-20231139,2023-10-07,39796590038,Carrefour Bio Lait Demi-Ecrémé 250g,Dairy,1,4.03,4.03
TXN-20231139,2023-10-07,38080475630,La Boulangère Pain de Mie 500g,Bakery,1,3.21,3.21
TXN-20231139,2023-10-07,36806318444,Yoplait Beurre Doux x8,Dairy,1,2.4,2.4
TXN-20231139,2023-10-07,39923329298,Le Petit Marseillais Gel Douche Bio,Hygiene,1,7.89,7.89
TXN-20231139,2023-10-07,35637730216,Origine France Courgettes Sachet,Fresh Produce,1,1.03,1.03
TXN-20231139,2023-10-07,31430613137,L'Oréal Savon Liquide 250ml,Hygiene,6,9.89,59.34
TXN-20231139,2023-10-07,32064021357,Oasis Jus d'Orange 1.5L,Beverages,1,2.63,2.63
TXN-20231139,2023-10-07,33223759294,Carrefour Bio Carottes 1kg,Fresh Produce,1,3.3,3.3
TXN-20231140,2023-10-26,36835516046,Priméale Carottes 500g,Fresh Produce,1,2.25,2.25
TXN-20231140,2023-10-26,37583560088,Cristaline Thé Glacé Pack 6x33cl,Beverages,1,2.22,2.22
TXN-20231140,2023-10-26,37263590212,L'Oréal Dentifrice Lot x2,Hygiene,1,7.63,7.63
TXN-20231140,2023-10-26,38898511155,L'Oréal Déodorant Bio,Hygiene,1,5.04,5.04
TXN-20231140,2023-10-26,38800236172,Carrefour Bio Mozzarella x4,Dairy,1,3.83,3.83
TXN-20231140,2023-10-26,38913192047,Lustucru Riz Basmati 1kg,Grocery (Dry),1,3.24,3.24
TXN-20231140,2023-10-26,38754140851,Evian Soda 1.5L,Beverages,2,5.94,11.88
TXN-20231140,2023-10-26,32512593640,Origine France Tomates Sachet,Fresh Produce,1,2.8,2.8
TXN-20231141,2023-10-28,37103597186,Carrefour Bio Pommes Sachet,Fresh Produce,2,4.11,8.22
TXN-20231141,2023-10-28,39843351936,Tropicana Jus d'Orange Pack 6x33cl,Beverages,1,0.98,0.98
TXN-20231141,2023-10-28,31622374270,Heineken Jus d'Orange Canette 33cl,Beverages,1,2.93,2.93
TXN-20231141,2023-10-28,38290721923,Carrefour Bio Yaourt Nature 250g,Dairy,4,4.35,17.4
TXN-20231141,2023-10-28,31701252797,Le Petit Marseillais Gel Douche 250ml,Hygiene,1,9.74,9.74
TXN-20231141,2023-10-28,38290721923,Carrefour Bio Yaourt Nature 250g,Dairy,2,4.35,8.7
TXN-20231141,2023-10-28,32064021357,Oasis Jus d'Orange 1.5L,Beverages,1,2.63,2.63
TXN-20231141,2023-10-28,36473369981,Danone Mozzarella 1L,Dairy,1,3.74,3.74
TXN-20231141,2023-10-28,38708048323,Barilla Haricots Verts 500g,Grocery (Dry),1,5.41,5.41
TXN-20231141,2023-10-28,33109092320,Galbani Mozzarella x8,Dairy,1,2.33,2.33
TXN-20231141,2023-10-28,34563520421,Cristaline Jus d'Orange Canette 33cl,Beverages,2,4.22,8.44
TXN-20231141,2023-10-28,38438550992,Colgate Shampoing Lot x2,Hygiene,1,3.74,3.74
TXN-20231141,2023-10-28,39158117811,Colgate Savon Liquide 250ml,Hygiene,1,7.62,7.62
TXN-20231141,2023-10-28,34929308290,Priméale Courgettes Vrac,Fresh Produce,2,2.63,5.26
TXN-20231141,2023-10-28,37128743207,Origine France Pommes 1kg,Fresh Produce,1,4.44,4.44
TXN-20231141,2023-10-28,37468741429,Oasis Soda 1.5L,Beverages,1,2.98,2.98
TXN-20231141,2023-10-28,31958066082,Cristaline Thé Glacé 1L,Beverages,1,1.96,1.96
TXN-20231141,2023-10-28,32326799182,Evian Jus d'Orange Canette 33cl,Beverages,1,2.47,2.47
TXN-20231141,2023-10-28,35987612832,Elle & Vire Crème Fraîche 250g,Dairy,1,4.05,4.05
TXN-20231141,2023-10-28,34133700441,Lustucru Moutarde 1kg,Grocery (Dry),3,5.55,16.65
TXN-20231142,2023-10-21,34827331558,Maille Pâtes 1kg,Grocery (Dry),1,2.93,2.93
TXN-20231142,2023-10-21,33524180650,Danone Yaourt Nature 500g,Dairy,1,3.8,3.8
TXN-20231142,2023-10-21,37844707917,Bonduelle Sauce Tomate Bocal,Grocery (Dry),1,2.65,2.65
TXN-20231142,2023-10-21,33510102708,Priméale Courgettes 1kg,Fresh Produce,2,1.91,3.82
TXN-20231142,2023-10-21,36473369981,Danone Mozzarella 1L,Dairy,1,3.74,3.74
TXN-20231142,2023-10-21,36349200413,Priméale Carottes 500g,Fresh Produce,2,4.17,8.34
TXN-20231142,2023-10-21,35187588879,Lustucru Pâtes 500g,Grocery (Dry),2,2.92,5.84
TXN-20231142,2023-10-21,33483980197,Carrefour Bio Beurre Doux 1L,Dairy,1,3.19,3.19
TXN-20231142,2023-10-21,39681016344,Amora Sauce Tomate 500g,Grocery (Dry),2,2.75,5.5
TXN-20231142,2023-10-21,38886611602,Priméale Pommes Vrac,Fresh Produce,1,2.07,2.07
TXN-20231142,2023-10-21,36107570150,Harrys Brioche Tranchée 500g,Bakery,2,1.71,3.42
TXN-20231142,2023-10-21,38430919006,Panzani Riz Basmati Tube,Grocery (Dry),1,2.83,2.83
TXN-20231142,2023-10-21,33239269085,Origine France Courgettes 500g,Fresh Produce,2,1.94,3.88
TXN-20231142,2023-10-21,37874442697,Président Fromage Blanc 500g,Dairy,1,1.79,1.79
TXN-20231142,2023-10-21,36811794559,Origine Espagne Pommes 500g,Fresh Produce,1,1.65,1.65
TXN-20231142,2023-10-21,36696006168,Origine France Pommes 500g,Fresh Produce,1,4.87,4.87
TXN-20231142,2023-10-21,35899722671,Carrefour Bio Yaourt Nature x8,Dairy,2,2.57,5.14
TXN-20231142,2023-10-21,32012637603,Boulangerie Loc. Croissants Complet,Bakery,1,2.1,2.1
TXN-20231142,2023-10-21,34757734320,Boulangerie Loc. Pains au Chocolat Complet,Bakery,4,1.92,7.68
TXN-20231143,2023-10-24,39619260142,Le Petit Marseillais Dentifrice 400ml,Hygiene,1,5.21,5.21
TXN-20231143,2023-10-24,36760326753,Origine Espagne Pommes Vrac,Fresh Produce,1,1.89,1.89
TXN-20231143,2023-10-24,35518392242,Boulangerie Loc. Brioche Tranchée Nature,Bakery,1,1.97,1.97
TXN-20231143,2023-10-24,35540466839,Yoplait Beurre Doux 1L,Dairy,2,3.99,7.98
TXN-20231144,2023-10-08,36473369981,Danone Mozzarella 1L,Dairy,1,3.74,3.74
TXN-20231144,2023-10-08,35257617625,Panzani Pâtes 500g,Grocery (Dry),2,4.71,9.42
TXN-20231144,2023-10-08,35350562057,Nivea Savon Liquide 400ml,Hygiene,1,8.96,8.96
TXN-20231144,2023-10-08,31401748259,Colgate Savon Liquide Bio,Hygiene,1,8.82,8.82
TXN-20231144,2023-10-08,35170594822,Oasis Bière Blonde Canette 33cl,Beverages,6,2.5,15.0
TXN-20231144,2023-10-08,37006309476,La Boulangère Pain de Mie Complet,Bakery,1,1.9,1.9
TXN-20231144,2023-10-08,34908614869,Origine France Bananes Vrac,Fresh Produce,1,4.35,4.35
TXN-20231145,2023-11-13,33296730111,Le Petit Marseillais Dentifrice Lot x2,Hygiene,1,9.14,9.14
TXN-20231145,2023-11-13,36041760888,Le Petit Marseillais Gel Douche Bio,Hygiene,1,6.06,6.06
TXN-20231145,2023-11-13,36866689673,Signal Déodorant 400ml,Hygiene,1,9.05,9.05
TXN-20231145,2023-11-13,35187588879,Lustucru Pâtes 500g,Grocery (Dry),1,2.92,2.92
TXN-20231145,2023-11-13,32243029614,Origine France Salade 500g,Fresh Produce,3,2.4,7.2
TXN-20231145,2023-11-13,38145615113,Harrys Pain de Mie Complet,Bakery,1,3.29,3.29
TXN-20231145,2023-11-13,36866689673,Signal Déodorant 400ml,Hygiene,1,9.05,9.05
TXN-20231145,2023-11-13,35100149363,Colgate Déodorant Lot x2,Hygiene,1,6.7,6.7
TXN-20231145,2023-11-13,35558140796,Evian Jus d'Orange Canette 33cl,Beverages,1,2.11,2.11
TXN-20231145,2023-11-13,36760326753,Origine Espagne Pommes Vrac,Fresh Produce,1,1.89,1.89
TXN-20231145,2023-11-13,38720089696,Galbani Yaourt Nature 500g,Dairy,1,2.1,2.1
TXN-20231145,2023-11-13,32508609860,Danone Crème Fraîche 250g,Dairy,1,3.33,3.33
TXN-20231145,2023-11-13,35637696271,La Boulangère Croissants Nature,Bakery,1,3.65,3.65
TXN-20231146,2023-10-14,38145615113,Harrys Pain de Mie Complet,Bakery,1,3.29,3.29
TXN-20231146,2023-10-14,39661226430,Pasquier Croissants Complet,Bakery,4,3.62,14.48
TXN-20231146,2023-10-14,34854879401,Danone Fromage Blanc x4,Dairy,1,3.37,3.37
TXN-20231146,2023-10-14,39341128173,Carrefour Bio Tomates Sachet,Fresh Produce,1,4.75,4.75
TXN-20231146,2023-10-14,31799546536,Danone Beurre Doux x4,Dairy,1,3.77,3.77
TXN-20231146,2023-10-14,39661226430,Pasquier Croissants Complet,Bakery,6,3.62,21.72
TXN-20231147,2023-11-05,35137048699,La Boulangère Croissants Nature,Bakery,1,3.15,3.15
TXN-20231147,2023-11-05,38234795411,Bonduelle Riz Basmati 500g,Grocery (Dry),1,1.25,1.25
TXN-20231147,2023-11-05,36004118941,Carrefour Bio Tomates Vrac,Fresh Produce,1,4.26,4.26
TXN-20231147,2023-11-05,38398540354,Elle & Vire Crème Fraîche x8,Dairy,1,1.69,1.69
TXN-20231148,2023-10-13,32480737797,Volvic Eau Minérale 1L,Beverages,1,3.15,3.15
TXN-20231148,2023-10-13,32110788546,L'Oréal Déodorant Lot x2,Hygiene,1,9.26,9.26
TXN-20231149,2023-10-08,35899722671,Carrefour Bio Yaourt Nature x8,Dairy,1,2.57,2.57
TXN-20231149,2023-10-08,37128743207,Origine France Pommes 1kg,Fresh Produce,2,4.44,8.88
TXN-20231149,2023-10-08,37128743207,Origine France Pommes 1kg,Fresh Produce,1,4.44,4.44
TXN-20231149,2023-10-08,34834257368,Boulangerie Loc. Pains au Chocolat 500g,Bakery,2,3.55,7.1
TXN-20231149,2023-10-08,35355576656,Pasquier Baguette Nature,Bakery,1,1.88,1.88
TXN-20231149,2023-10-08,39625835243,Oasis Eau Minérale Pack 6x33cl,Beverages,3,2.23,6.69
TXN-20231149,2023-10-08,34011099499,Yoplait Lait Demi-Ecrémé x4,Dairy,1,3.44,3.44
TXN-20231149,2023-10-08,38741020553,Priméale Carottes 1kg,Fresh Produce,1,1.18,1.18
TXN-20231149,2023-10-08,34118430002,Volvic Thé Glacé 1L,Beverages,1,7.62,7.62
TXN-20231149,2023-10-08,35236179707,Amora Pâtes 1kg,Grocery (Dry),1,4.63,4.63
TXN-20231149,2023-10-08,36028360621,Amora Riz Basmati Tube,Grocery (Dry),1,1.32,1.32
TXN-20231149,2023-10-08,36238458415,Barilla Mayonnaise 1kg,Grocery (Dry),1,1.99,1.99
TXN-20231149,2023-10-08,38795398281,Tropicana Jus d'Orange Pack 6x33cl,Beverages,2,1.27,2.54
TXN-20231149,2023-10-08,39853324327,La Boulangère Baguette x6,Bakery,4,1.32,5.28
TXN-20231149,2023-10-08,33384524955,Origine Espagne Bananes Vrac,Fresh Produce,1,4.33,4.33
TXN-20231149,2023-10-08,31995287718,Pasquier Croissants x10,Bakery,1,2.71,2.71
TXN-20231149,2023-10-08,32054130921,La Boulangère Baguette Complet,Bakery,1,3.35,3.35
TXN-20231150,2023-10-01,37508260239,Lustucru Mayonnaise 1kg,Grocery (Dry),1,5.98,5.98
TXN-20231150,2023-10-01,36943759175,Evian Thé Glacé 1L,Beverages,2,3.28,6.56
TXN-20231150,2023-10-01,37879036459,Lustucru Pâtes 500g,Grocery (Dry),1,1.86,1.86
TXN-20231150,2023-10-01,38517795604,Nivea Shampoing Bio,Hygiene,1,8.02,8.02
TXN-20231150,2023-10-01,34133700441,Lustucru Moutarde 1kg,Grocery (Dry),1,5.55,5.55
TXN-20231150,2023-10-01,39008930794,Nivea Shampoing 400ml,Hygiene,4,8.59,34.36
TXN-20231150,2023-10-01,38953709578,Nutella Sauce Tomate Tube,Grocery (Dry),1,5.93,5.93
TXN-20231150,2023-10-01,32012637603,Boulangerie Loc. Croissants Complet,Bakery,1,2.1,2.1
TXN-20231150,2023-10-01,33628620487,Galbani Yaourt Nature x8,Dairy,1,3.45,3.45
TXN-20231150,2023-10-01,35439639777,La Boulangère Baguette Complet,Bakery,1,1.98,1.98
TXN-20231150,2023-10-01,35312896102,Bonduelle Pâtes Tube,Grocery (Dry),2,3.74,7.48
TXN-20231150,2023-10-01,34435610143,Harrys Baguette x10,Bakery,1,2.81,2.81
TXN-20231150,2023-10-01,35236179707,Amora Pâtes 1kg,Grocery (Dry),1,4.63,4.63
TXN-20231150,2023-10-01,35804715098,Le Petit Marseillais Déodorant Lot x2,Hygiene,3,7.11,21.33
TXN-20231150,2023-10-01,36615633201,Pasquier Brioche Tranchée Complet,Bakery,3,1.43,4.29
TXN-20231150,2023-10-01,37583560088,Cristaline Thé Glacé Pack 6x33cl,Beverages,1,2.22,2.22
TXN-20231150,2023-10-01,34193870705,Origine France Bananes Vrac,Fresh Produce,2,1.68,3.36
TXN-20231150,2023-10-01,32180152312,Carrefour Bio Pommes 1kg,Fresh Produce,1,2.57,2.57
TXN-20231151,2023-11-06,32271134947,Origine France Bananes 1kg,Fresh Produce,4,4.7,18.8
TXN-20231151,2023-11-06,35782835311,L'Oréal Dentifrice 250ml,Hygiene,6,2.93,17.58
TXN-20231151,2023-11-06,34311001818,Panzani Sauce Tomate 1kg,Grocery (Dry),3,5.2,15.6
TXN-20231151,2023-11-06,38756683532,Pasquier Pain de Mie 500g,Bakery,3,2.98,8.94
TXN-20231151,2023-11-06,34403680634,Yoplait Lait Demi-Ecrémé 250g,Dairy,1,2.52,2.52
TXN-20231151,2023-11-06,35838045862,Volvic Soda 1.5L,Beverages,1,6.97,6.97
TXN-20231151,2023-11-06,31303192976,Maille Riz Basmati Bocal,Grocery (Dry),2,1.26,2.52
TXN-20231151,2023-11-06,33186530638,Galbani Mozzarella x8,Dairy,1,2.83,2.83
TXN-20231151,2023-11-06,39661226430,Pasquier Croissants Complet,Bakery,3,3.62,10.86
TXN-20231151,2023-11-06,32110788546,L'Oréal Déodorant Lot x2,Hygiene,1,9.26,9.26
TXN-20231151,2023-11-06,31473493543,Nivea Gel Douche Bio,Hygiene,2,2.83,5.66
TXN-20231151,2023-11-06,34042777834,Boulangerie Loc. Croissants x10,Bakery,1,2.83,2.83
TXN-20231151,2023-11-06,36041760888,Le Petit Marseillais Gel Douche Bio,Hygiene,1,6.06,6.06
TXN-20231151,2023-11-06,36991441025,Colgate Dentifrice Bio,Hygiene,2,4.09,8.18
TXN-20231151,2023-11-06,37021592770,Volvic Eau Minérale Pack 6x33cl,Beverages,3,3.44,10.32
TXN-20231151,2023-11-06,37497827117,Cristaline Eau Minérale 1.5L,Beverages,1,1.0,1.0
TXN-20231151,2023-11-06,36378322019,Evian Bière Blonde 1L,Beverages,2,1.12,2.24
TXN-20231151,2023-11-06,31634309247,Yoplait Lait Demi-Ecrémé 1L,Dairy,1,2.25,2.25
TXN-20231151,2023-11-06,31976884178,Harrys Pain de Mie Nature,Bakery,1,1.32,1.32
TXN-20231152,2023-10-10,33142309857,Elle & Vire Fromage Blanc 250g,Dairy,1,2.27,2.27
TXN-20231152,2023-10-10,35607063393,Barilla Sauce Tomate 500g,Grocery (Dry),1,4.75,4.75
TXN-20231152,2023-10-10,39372467979,Origine Espagne Carottes Vrac,Fresh Produce,2,3.28,6.56
TXN-20231152,2023-10-10,36991441025,Colgate Dentifrice Bio,Hygiene,1,4.09,4.09
TXN-20231152,2023-10-10,38720089696,Galbani Yaourt Nature 500g,Dairy,4,2.1,8.4
TXN-20231152,2023-10-10,38264431380,Coca Cola Eau Minérale 1L,Beverages,1,6.56,6.56
TXN-20231152,2023-10-10,36845670474,Boulangerie Loc. Pains au Chocolat x10,Bakery,1,3.32,3.32
TXN-20231152,2023-10-10,39224757623,Cristaline Jus d'Orange 1L,Beverages,1,6.22,6.22
TXN-20231152,2023-10-10,32424754730,L'Oréal Savon Liquide Lot x2,Hygiene,1,8.64,8.64
TXN-20231153,2023-10-17,33223759294,Carrefour Bio Carottes 1kg,Fresh Produce,1,3.3,3.3
TXN-20231153,2023-10-17,32424754730,L'Oréal Savon Liquide Lot x2,Hygiene,1,8.64,8.64
TXN-20231153,2023-10-17,37021592770,Volvic Eau Minérale Pack 6x33cl,Beverages,1,3.44,3.44
TXN-20231153,2023-10-17,35146049403,Dove Déodorant Bio,Hygiene,1,6.84,6.84
TXN-20231153,2023-10-17,36696006168,Origine France Pommes 500g,Fresh Produce,1,4.87,4.87
TXN-20231153,2023-10-17,34100651966,Carrefour Bio Lait Demi-Ecrémé 1L,Dairy,1,2.14,2.14
TXN-20231153,2023-10-17,37714651650,Origine France Tomates Vrac,Fresh Produce,2,3.34,6.68
TXN-20231153,2023-10-17,39213394769,Maille Sauce Tomate 1kg,Grocery (Dry),1,5.48,5.48
TXN-20231153,2023-10-17,34011099499,Yoplait Lait Demi-Ecrémé x4,Dairy,1,3.44,3.44
TXN-20231153,2023-10-17,36845670474,Boulangerie Loc. Pains au Chocolat x10,Bakery,2,3.32,6.64
TXN-20231154,2023-11-11,32110788546,L'Oréal Déodorant Lot x2,Hygiene,1,9.26,9.26
TXN-20231154,2023-11-11,34645697008,Tropicana Soda Canette 33cl,Beverages,2,5.71,11.42
TXN-20231154,2023-11-11,35350562057,Nivea Savon Liquide 400ml,Hygiene,1,8.96,8.96
TXN-20231154,2023-11-11,32651444895,Nutella Pâtes Tube,Grocery (Dry),2,5.44,10.88
TXN-20231154,2023-11-11,35899722671,Carrefour Bio Yaourt Nature x8,Dairy,2,2.57,5.14
TXN-20231154,2023-11-11,38756683532,Pasquier Pain de Mie 500g,Bakery,1,2.98,2.98
TXN-20231154,2023-11-11,39625835243,Oasis Eau Minérale Pack 6x33cl,Beverages,1,2.23,2.23
TXN-20231154,2023-11-11,38754140851,Evian Soda 1.5L,Beverages,2,5.94,11.88
TXN-20231154,2023-11-11,38080475630,La Boulangère Pain de Mie 500g,Bakery,6,3.21,19.26
TXN-20231154,2023-11-11,34118430002,Volvic Thé Glacé 1L,Beverages,2,7.62,15.24
TXN-20231155,2023-10-09,34193870705,Origine France Bananes Vrac,Fresh Produce,1,1.68,1.68
TXN-20231155,2023-10-09,34929308290,Priméale Courgettes Vrac,Fresh Produce,2,2.63,5.26
TXN-20231155,2023-10-09,33793057972,Colgate Shampoing 400ml,Hygiene,3,7.86,23.58
TXN-20231155,2023-10-09,36760326753,Origine Espagne Pommes Vrac,Fresh Produce,1,1.89,1.89
TXN-20231155,2023-10-09,32512593640,Origine France Tomates Sachet,Fresh Produce,3,2.8,8.4
